"gene_ID","ES1060192","ES1081720","ES1081721","ES1081722","ES1081723","ES1081714","ES1081725","ES1081726","ES1060191","ES1060193","ES1081719","ES1060195","ES1081724","ES1081708","ES1081709","ES1081715","ES1081716","ES1081710","ES1081711","ES1081717","ES1081712","ES1060211","ES1060213","ES1081713","ES1060215","ES1060197","ES1060217","ES1060199","ES1081741","ES1060219","ES1072184","ES1072185","ES1072186","ES1072187","ES1072192","ES1072193","ES1072194","ES1072195","ES1072196","ES1072197","ES1072198","ES1072199","ES1072200","ES1072201","ES1072202","ES1072203","ES1072204","ES1072205","ES1072206","ES1072207","ES1072188","ES1072189","ES1072190","ES1072191","ES1072183","ES1072181","ES1072182"
"MS4A4A",0,0,0,2.2922730883,0,0,0,0,0.0965534272,0,3.3565274657,0,0,0,1.1938129798,0,0,0,0,0,0,0,0,0,0.1001094515,0,0.2572592434,0.1411504568,0.3189870177,0.8139137986,0,0,0,0,0,0,0,0,0,0,0.0873729235,0,0,0,0,0,0,0,0,1.3570508413,0,0,0,0,2.9696615161,0,0
"MS4A6A",1.2892011765,8.5362750929,4.9890063415,5.931599087,0.7196092565,5.9386863551,3.4856167573,7.4546824562,2.4307325291,1.1917485396,12.6114187305,3.5381172494,9.0295872948,5.916487212,20.7970956297,3.7966252919,4.0033483453,1.5293437612,4.0152484038,1.4504467028,3.6279584049,2.2907401887,15.6204093727,2.1503795064,1.7018606756,24.7747588205,14.5504883986,3.5467260225,2.6528704491,29.3539204495,0.9754491541,6.2150613583,0,0.5901093198,4.1022101083,7.7847507516,80.6333201552,1.6424657325,2.1587365509,2.0619614177,1.2334596756,5.1230229168,1.9955136785,0.9516379769,3.8256151023,8.1163071946,2.8239289254,4.7577925316,4.978983611,20.8340389918,3.7384056329,3.0118810907,8.0868499346,4.7159830318,0.0566530531,0,2.9957699992
"MS4A7",0.7586551655,3.7172582382,0.0397065111,1.3676011752,1.8947287495,0.0597711064,0.1894356933,0.127927468,0.1134502769,0.5541251171,0.1699212933,0.9983796199,0.1151848304,1.1024050787,8.6551441035,0.1264827172,0.0906907392,0.1687404429,0.1712665196,0.5230077892,0.0765489945,0.7761294192,0.4213898618,0.2278404119,1.6781505424,0.8519518164,3.6228709963,1.2241594159,0.0481922832,7.0998734613,0.1099542198,0.4977747386,0.1017903262,0.299331383,0.0753925785,0.0535066953,23.6469313946,0.0991829017,0.1216681527,0.1494177779,0.72994733,2.2116082974,0.7380763587,0.1149323411,0.3593579789,2.744650159,2.4984251807,1.297514843,0,1.7208446817,0.0596319596,0.1083523882,1.4393098673,0.0517785682,1.8200169998,0.1105534409,0.0684502867
"MSC",11.9795751473,18.1107458052,3.4241026669,4.3311175782,6.7405823289,8.299645057,9.774881776,6.3289207374,3.4204051576,12.9675398415,20.5488380496,3.9684964339,8.8940757296,7.6206525574,1.6815292581,14.4811992359,16.6957332285,7.0636030981,5.023817908,9.2849763381,6.9474011655,2.4529164853,3.2306556068,11.2878649771,3.6803395725,7.0609766542,3.8046045902,1.7271683163,4.7434975936,4.6104107353,0,1.9401443651,12.8693044522,21.8024174949,0,4.7705716768,15.2552463277,9.9302422427,0.44457945,5.7509629728,7.3920974647,15.4891387725,0.9246704235,5.12359218,10.7674686159,12.5626951783,0,5.2152783193,18.9072503574,22.7848374665,0,3.0882010104,25.1569171361,5.2976167726,1.3300804508,24.8843010382,24.9119130865
"MSH2",20.9809161652,32.7302351396,43.8850375234,37.8658856268,32.3169975208,19.7244651045,37.1472251352,37.6804542248,23.1945470429,25.3126377706,34.4265195688,19.2869927568,42.6635577784,25.9447459235,23.679717215,15.4437541518,12.6297650871,27.1415798509,16.2703193612,14.5764600026,14.6649316087,34.9489919058,22.8955158219,14.1217657191,21.9107975839,29.4661734894,39.2497359399,21.2007986046,23.4673470695,18.9771823137,37.2282263233,31.0517175365,25.4099725405,31.0626978727,31.9440153124,39.9683615158,15.2858659596,16.5060531962,21.3535538627,18.2447104251,6.532688746,17.230620321,30.6573082361,23.5790732676,8.0197579268,25.0765165028,37.1183098223,17.1257106956,12.863342877,26.7213882263,18.079879241,17.7211450522,23.0582474891,17.7787681998,7.3294099379,11.31392314,6.6123194595
"MSH4",0,0.2001057316,0,0,0,0,0.3811000419,0,0.3669030233,0,0,0.5604938217,0,0,0,0.0943260942,0.0280709431,0.1025258387,0.0782328546,0.0741104155,0,0.1187362171,0,0,0.4399546948,0.222643408,0.2808610088,0.1154867373,0,0.1670246557,0,0,0,0,0,0,0,0,0,0,0.2871548326,0,0.0483921201,0.1054978585,0,0,0,0,0,0.2787503349,0,0.2983741076,0,0,0,0,0
"MSH5-SAPCD1",0.0179411695,0.0211876657,0.0233567713,0.0182651242,0.0702648769,0.0213468237,0.0133719313,0,0.0410352065,0.0253025168,0.0372430232,0.0125110228,0.0090341043,0.0197298448,0.0194115932,0,0,0.0128157298,0,0,0,0.0144800265,0,0,0.0079033778,0,0.0188814124,0.0153982316,0.0068846119,0.007953555,0,0,0,0,0,0.0261184047,0.0331691289,0,0.007423786,0.0303899195,0,0.0506043685,0.0643356638,0,0.0146178858,0.0352567209,0,0,0,0.0494118678,0.0072770877,0.0264452094,0,0,0.0175344291,0.0404736196,0
"MSI1",0.1460923798,0.0376669612,0,0,0.1090317055,0,0,0.0441931253,0.0579320563,0.1037403187,0.0349153342,0.0575507049,0,0.1726361421,0.1116166607,0,0,0.0576707843,0.1310928915,0.0211744044,0,0.1303202383,0.1070196474,0,0.0605925628,0.0817873744,0.103847768,0.043628323,0.0481922832,0.3711659016,0,0,0,0,0,0.1091173827,0.0554295497,0,0,0.1523554833,0,0,0.0537562636,0.0585960139,0,0,0.1132243005,0,0,0.103216367,0,0.0552413531,0.0611503401,0,0.1465105567,0.056363517,0.0697960889
"MSL1",11.4541551847,10.9328355023,15.7751633101,13.0435818261,9.2919242384,16.0037137325,11.1856205276,10.9715248505,11.3691660497,13.2585187843,14.5457282478,16.0966819414,10.8635104772,23.2294260317,20.6612144775,16.905808612,11.2089435061,13.9819612579,14.3081547911,9.6894074625,8.631479044,13.4200885392,10.7309492308,21.4647367076,11.0015018288,11.1230829147,10.4909847416,12.7343375713,22.4025270969,11.3709325152,11.9482817956,8.9716440149,5.8912616874,6.5604245033,11.1609436456,10.2383240586,10.958218828,13.6284576927,11.7841020422,8.3536272218,14.082250898,14.9478474945,15.4844776592,19.3673631376,15.4690753309,13.2517669403,17.2689288117,21.149356075,21.5849525677,25.347453884,12.912973028,14.0778684,6.0445990657,7.2166853826,18.9325901764,8.7053599539,14.391332318
"MSL3",27.6447791055,17.9906823662,37.9851171027,25.0529009939,27.3330371144,34.3705208493,30.626179974,27.5648804332,27.1290992002,26.9370593469,33.3604380297,27.8845676286,32.8728471924,27.2296520666,28.569012244,24.0317162745,20.219716238,21.94052949,18.572902569,18.1274076237,24.3912932404,49.9416113204,27.4728353255,15.7231583283,35.2464303084,30.2908628477,25.2892916775,30.5603570735,24.6377310911,29.2134076439,40.2245118375,26.3622108912,15.2660010944,22.7490239829,40.0093834882,22.4820574384,22.3788135502,17.193518183,35.2015388077,23.7697927088,18.4250342136,23.3321550379,40.4295064097,27.9141285567,22.2561117597,24.2960120148,32.2280149559,39.3522580037,20.2595856508,23.9091525827,34.6869744005,34.0463587997,22.1759474263,19.7438348802,14.3079950208,21.0777253885,16.915759828
"MSLN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111321704,0,0,0,0.1670246557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSMB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2476339946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSMP",3.9983177642,5.5064388975,3.9916722086,6.0777200807,6.3553369693,5.3110897381,3.1892056137,8.9525968093,3.8042050307,2.9123196795,7.2414403231,3.2003196336,8.0922989688,6.0274675891,3.1640896863,8.4872047039,2.2823836035,1.9971179004,4.5819079994,7.1463614917,9.1974776698,4.0167593448,3.7412285081,4.038200062,1.5991167649,2.8852768182,4.0831054225,2.6253984956,4.0297928275,3.7752874567,8.793738962,3.6861310038,2.0352051047,2.4382759234,10.0493741301,4.517008347,4.8306402238,3.0847786984,5.4058759714,11.5073023858,3.2432519477,3.8896429535,2.8108888207,2.8086272555,1.8627871994,6.0974207373,2.9602217405,12.3948123965,3.1931003804,6.2966557682,9.5382948882,6.0177988103,0,2.0705308686,3.6176781973,5.6488399228,0.3041336224
"MSR1",0.0256302421,0.1388969196,0,0,0,0,0,0,0,0.0278327684,0,0.182660933,0,0.0690544568,0.4804369309,0,0.0172744265,0,0.0232584162,0,0,0.2114083866,0,0,0.3951688875,0.0227187151,0.0566442371,0,0,0.1988388759,0,0,0,0,0,0,1.1913819423,0.0271714179,0,0,0,0,0,0.2204021289,0,0,0,0.1066372855,0,0.1109246931,0,0,0,0,0.2886622687,0.0302864071,0
"MSRB2",10.4648278405,13.3764796133,6.3553774603,8.7718259016,9.9776125199,16.7786034331,10.3543321321,12.246147623,7.9608300705,7.7046163546,5.9775052233,8.3723764614,4.8287287734,8.7304563279,15.9223592955,17.0901732507,7.378339426,12.5999983899,6.3495476337,10.8857613122,8.1489884121,4.9318970182,6.2049099749,16.9795354567,4.6814340876,5.7978160944,9.4949902397,6.2414165605,6.9764067173,5.5436278595,17.8977055395,11.2075208588,6.7627896478,9.5292390954,16.9052558185,6.9320568099,6.0495033106,14.8265020189,14.1460222133,4.3017359002,6.928079415,8.1886089658,9.281934638,11.2629886518,8.1573533634,10.0772507917,11.803836515,19.7193597604,5.1157110299,10.5923588061,8.8151248834,11.6979894708,10.2598182478,15.308386579,1.8296965346,0.6426872589,0.7958526983
"MSS51",1.2943272249,0.0447295165,0.1448119818,0.4246641379,0.1332609734,0.8154486656,0.7042550482,0,0.8496701591,1.5029694958,1.0125446932,1.7190145335,0.6730407738,0.9988233934,0.4755840326,0.9797051148,0.7881457098,1.3947785978,0.6935236843,0.3493776729,1.1412759177,1.6043869337,0.6532657645,1.128352516,1.6386336536,0.5043554753,1.394864338,1.6245134387,0.4153715842,1.2062891803,0.2047517292,0.0686617331,0.8213802965,0.0619334709,2.4334720517,2.1256048142,1.4846792302,0.3078231205,1.5104325351,0.1236617625,0.1941820855,0.5719938918,0.3926891728,1.284130557,1.784480067,0.2689980128,2.067757035,3.1410247887,1.0196233512,0.6283291013,1.1104391318,0.5380503237,0,0.1928393724,0.1783764516,0.8234702854,0.0849766663
"MST1P2",0.3793275828,0.1247718091,0.6680036581,1.3447697699,1.1411985179,0.2732393434,0.1292620025,0.2930701995,0.7820827601,0.4605058051,1.3570426578,0.5054453213,0.2213355565,0.2910152109,0.1868365842,1.2498207483,1.1379528468,0.8330224397,0.3425330392,0.0698755346,0,0.2953925401,0.180595655,0.2582191335,1.2329269291,0.5088992183,1.2815758638,0.6261947536,0.3809485247,0.8298209087,2.3839543135,1.13604432,1.1615527364,0.7970057664,1.892708375,0.9158657408,0,0.2263597636,2.082574753,0.5115121501,0,0.8938164035,0.6617567352,1.8361269918,1.161869601,2.4726183048,0.3801346962,0.4441871754,0.3514625446,0.1155114881,1.1568057228,0.9273254464,0.6843456122,1.1817142118,0.0546542921,0.1892325969,0
"MST1R",0.1204621378,0,0,0,0,0.3009902143,0.5727643904,0.7303495449,0.0724150704,0.3188117112,0,0.3853395024,0,0.1603049891,0.2426449146,0.2572529842,0.8011015297,0,0.4059650835,0.1651603545,0.5312036283,0.1621762965,0.4303081657,0.2864279464,0.1132817478,0.3589556986,0.2242167718,0.1052212496,0.8123842033,0,0.4506025793,0,0,0,0,0,0,0,0,0,0,0,0.0332385197,0,0,0,0,0,0,0,1.4286672623,0,0.0378104178,0,0,0,0
"MSTN",0,0,0,0,0,0,0,0,0.120691784,0.0531352852,0,0.0600529095,0,0,0,0,0,0,0,0,0,0.1390082542,0,0,0,0,0,0,0.50946128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0592429383,0,0.8763914083,0,0,0,0,0,0,0.058982751,0
"MSTO2P",1.6941590014,2.4318731856,2.1418159247,0.9064067889,1.1072775429,1.7803250971,1.1254708839,1.0722647776,1.0886398914,1.743343405,2.5907178012,1.8491291706,1.6622751998,1.6671718863,1.7616020799,1.2755460467,0.9716864916,1.0722493968,1.1269759869,1.077777185,1.0044155942,2.1546279398,1.7546763026,1.8943302816,2.5001018284,1.4017447219,2.0085102396,2.2147789851,1.2507044937,2.3144845152,1.9655841513,1.3182835127,0.4852381954,0.0594551506,1.707146057,0.701438009,1.5548383985,0.9456170155,1.9574882504,1.6026299853,0.9941958653,2.0865992706,3.3927784439,0.6848583244,1.2848044381,1.8937147481,0.7278384608,1.7009576515,1.2235278229,0.8444603715,1.6345394183,1.4204294054,0.0714712771,1.172444029,5.1942365223,2.2398022005,1.7131013114
"MSX2",0,0.6450467114,0,0.0525122321,0,0,0,0.0581488491,0.2341420609,0.0683167953,0,0.0750661368,0,0,0.5969064899,0.3129911308,0.2871873408,0,0,0.0275267257,0,0,0,0,0.5716776573,0,0,0.4029203947,0,0,0,0.7534754498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MUC5B",0.0794537504,0,0,0.1073076047,0,0,0,0,0.0386213709,0.007590755,0,0.0100088182,0,0.0073986918,0,0.0042875497,0.0043186066,0,0,0,0.013917999,0.0434400794,0.0178366079,0,0.010537837,0.0408936872,0.025961942,0.0487610669,0.0068846119,0.0397677752,0.0184607219,0,0,0,0,0,0,0,0,0.0585350289,0,0,0.0177027213,0,0.0100557118,0.0606331571,0,0,0,0,0,0,0.0100688493,0,0,0,0
"MUC7",0,0,0,0,0,0,0,0,0.1231056196,0,0,0.0600529095,0,0,0,0,0,0,0.0465168325,0,0,0.1390082542,0,0,0,0.2203715365,0,0,0,0,0,0,0,0,0,0,0,0,0.065965718,0,0,0,0,0,0,0,0.060203981,0,0,0,0,0,0,0,0,0,0
"MUDENG",23.2517556133,27.4851107858,39.0525215494,28.1739540932,27.1731239463,24.6320998746,28.4576984492,42.4975048852,27.2304802987,28.0731423496,40.033922249,31.0123233299,58.8707409768,34.398984424,25.4995540745,28.7373021106,23.5839108021,22.7201530554,29.4345829535,22.0404375605,36.2099940544,36.6431550036,38.9127897205,26.4924151298,38.7002063854,30.9292587421,29.1198582097,34.5946937648,30.2945871958,28.4816805807,27.1433093598,27.3068267164,26.9086920692,23.6127811332,24.2534636585,20.2810256588,25.2011925173,29.2558475315,33.7598264397,21.4438086605,17.9890827798,27.7188239946,14.1416316082,22.7312775841,12.8060708737,21.9015661563,28.0051801669,15.6369194284,18.6588190657,13.9700601344,26.6596283799,45.6504190225,20.9244806812,26.5705863279,49.8538264271,57.4297799683,25.7456235671
"MUM1",5.8847035811,9.7557429633,8.5018647392,8.109715149,3.0359272675,8.5750190828,7.7401195641,6.2428604407,3.9924842136,4.7138588731,9.1617837067,3.5581348858,9.7365059599,9.1669791442,6.2165627118,7.4346112435,6.0179783378,7.1404974771,5.8886081119,7.1611835748,4.4328826802,5.8064906174,5.1079585888,3.5673298774,5.0502583826,5.5342789992,5.5369741741,4.3397349522,8.7916493862,4.8065984262,10.4779535216,4.7375618217,6.3213386837,6.0182608454,8.1262250371,5.7672446768,6.5965636373,8.7081363819,16.6314070537,8.6391416103,10.9419347272,9.0773557458,13.3969691595,6.1119786241,9.8330257922,7.9397608377,11.4930456872,7.548371115,9.5269090948,11.2719914739,7.0233825772,6.7288530066,11.2585409077,8.9813084355,0.0341881144,1.1442569716,3.371379664
"MURC",0.1640335493,0.0423753314,0.0887557308,0.08675934,0,0.3415491793,0,0,0,0.1163915771,0,0,0.0451705217,0,0.0630876778,0.3215662303,0.034548853,0.1281572984,0,0,0,0.2953925401,0.2407942067,0,0.5506019833,0.0454374302,0,0.1462832006,0.2180127099,0.2783744262,0.062998532,0,0.0583210098,1.0290157715,0.0863927147,0,0,0,0,0.0570728477,0.0597464372,0.05279776,0,0,0,0,0.0636212736,0,0,0.1159955362,0.0683325464,0.0620807588,0.0687213346,0,0.0548833197,0.0633418572,0
"MUSK",0.0512604842,0,0,0,0,0,0,0,0,0,0,0,0,0.0912505322,0,0.0278690733,0,0,0,0,0,0.2780165084,0,0,0,0,0,0.0461946949,0,0,0,0,0,0,0,0,0,0.0535431027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MUT",7.8120977854,22.1999652857,19.0731394122,14.9111907765,14.5569441524,11.4290894123,21.3772608289,17.0887837771,11.5719282468,9.8730420413,12.2762315217,6.1754408567,14.1587000377,8.2026829792,12.8892978631,11.3748694516,8.6544876849,5.3932863086,6.6180766212,11.9360117714,10.0882296055,12.8930155754,10.1802439617,6.1538610294,13.8335455228,9.5509478296,12.5230967467,8.9232752389,11.0107892861,8.2186735363,13.5326877551,15.1554431997,18.7130748994,10.3106797746,11.2631778453,9.5674267189,8.3736276746,8.8289627808,6.6866762819,12.3368996638,9.2018123233,7.8819610175,10.3244949413,16.9922408892,4.1724734968,13.19442406,14.7408657269,11.2487792212,13.8276905599,15.2792627609,14.6323263544,12.2032783346,11.0482897069,3.8075768518,16.8685704868,25.4585854852,17.7498674464
"MYADML2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0487011302,0,0,0,0,0,0,0.1250893569,0.2078761272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MYBBP1A",7.7377700834,7.4863085481,11.0827879636,12.0093191677,6.6388194037,18.3817498934,14.2812226222,17.0492425597,7.1015045686,9.3290379309,9.8833672812,9.5934522872,10.8702860555,9.0707961508,9.6305766601,11.5549465406,12.6967034899,5.2544492353,10.0708942323,12.5246602143,8.0260460876,16.3247818506,7.5872470875,8.5255712216,10.5431059193,8.9284550357,8.5698010341,9.5648682241,7.9838549242,9.9074783887,15.3858882008,9.4328264536,12.9364630366,9.0669625228,10.078046819,14.0230646957,11.6695704758,3.7554016382,20.5101395873,13.8730874121,8.6176518907,14.2599028869,11.976890824,13.6606447094,10.4119411613,10.4159587379,15.830457553,10.0392654575,9.2618484858,6.798994049,18.5341560965,10.0602630653,14.8879927252,3.0686282794,13.3724025339,8.8450497272,6.5808177555
"MYC",19.5763788993,42.0222036425,72.1841015839,63.037509928,30.0006795098,78.5008094972,103.9444792599,97.010887951,44.979414049,44.7348496386,82.716754523,39.0869374485,86.5196173306,156.7585494664,70.1971737914,106.4620037385,73.9950059849,99.3048186377,65.0474470211,74.4322664163,79.9217895676,153.6504569566,58.5263696879,38.9889192441,73.1905468889,107.8525562115,96.0379437842,75.474432413,73.0686808814,42.8113355689,82.4758888327,50.6274357988,22.1291997137,7.5476378706,47.2540033676,52.379572034,34.0718366806,7.5026876669,101.316762948,76.3011629235,44.4783942919,53.2468533624,131.703981849,93.4428107993,90.9166573593,83.286340084,125.148503795,86.6033575663,64.8701420054,58.1693591263,101.968130517,56.6165499765,27.5241144189,21.8550202004,56.6288690216,33.310695607,10.5298875519
"MYEOV",0.061512581,0,0.2055395871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106777961,0,0.0564601827,0.061961507,0,0,0,0,0,0,0,0,0,0,0,0,0.0606008395,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2716470837,0
"ODAM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9035536522,0.1226266793,0,0.1396263403,0,0,0.3952212789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ODF1",0,0,0,0,0,0,0,0,0,0,0,0.1676477056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1534114754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ODF2L",17.4208755405,12.1805535936,14.5933106842,17.4500430417,14.1111256231,12.4473329031,14.4528290738,15.2047610659,18.9124025477,18.8630262475,14.9321246135,15.0632714577,14.0164128943,26.9731640841,16.2183860913,7.6597076047,12.5304371347,19.2257307184,18.4122080568,10.2420594178,19.7774765732,21.1871747417,16.7039833029,15.2045501527,19.0655815937,15.9621692318,17.6517603785,19.3119488561,18.6848366751,16.2464617517,7.3344952978,13.3947465026,15.8510393967,8.9978585081,11.81040879,14.7989712588,17.0567286065,8.460174301,7.9179249662,17.1787419513,14.8812115936,29.1066927899,6.9353139655,12.8221226583,22.7738144249,14.7392149216,8.5167560274,17.7021848878,19.3757192917,12.8458199852,7.1793524983,14.5056571266,9.9242910212,9.049911119,9.5288841958,17.472603165,13.3320129402
"ODF3L2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1591150603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ODZ1",5.6155860393,1.7256176622,1.8498562839,1.3653180347,3.3363701894,1.4216984588,1.9567592794,2.7609073559,4.8469820441,4.1875665244,1.3384211462,6.1379077883,0.5510803652,4.7080342175,3.974523701,1.2712584969,2.1441881914,2.8984908993,2.7170058972,2.227547345,2.7000918052,9.1282086913,3.4357765977,3.0205128889,7.065619709,3.948512685,5.6691440606,7.2807971966,3.3964085334,6.9779189508,1.7957000328,3.5743243673,2.8022853916,1.5945767162,1.3895671465,1.7976058397,2.2955563527,4.6048314211,4.0165872304,4.4155871877,2.3112181473,4.6545609205,2.7428494542,1.9172208544,1.3833595912,4.4318290207,3.8600590453,5.0705024314,3.7365759645,4.298213559,0.9877823892,2.6922286706,0.4337391301,1.4013024309,0.8604119278,2.5147842355,3.1460480174
